event_id,customer_id,abandoned_at,cart_value,items_count,device,is_returning_customer,minutes_since_abandon,hour_of_day,session_seconds,reached_payment_page,checkout_errors_logged,payment_attempts_started,true_root_cause,logged_action,logged_recovered,po_do_nothing,po_send_reminder_email,po_send_reminder_whatsapp,po_offer_bounded_discount@5,po_offer_bounded_discount@10
cart_000822,cust_000932,2026-07-19T06:50:00,4271.24,4,desktop,True,60,6,194,False,0,0,price_sensitivity,do_nothing,False,False,True,False,False,False
cart_000823,cust_001165,2026-02-21T10:56:00,2306.88,2,tablet,False,10,10,111,True,0,0,price_sensitivity,do_nothing,False,False,False,False,False,False
cart_000824,cust_000173,2026-04-07T19:18:00,10692.16,2,mobile,True,60,19,572,True,0,0,high_cart_hesitation,offer_bounded_discount@5,False,False,False,False,False,False
cart_000825,cust_001261,2026-01-02T02:36:00,1885.11,4,mobile,True,30,2,286,True,0,0,price_sensitivity,offer_bounded_discount@5,False,False,False,False,False,True
cart_000826,cust_001290,2026-02-14T19:49:00,1258.79,5,mobile,False,60,19,124,True,0,0,price_sensitivity,send_reminder_email,True,False,True,True,False,True
cart_000827,cust_001326,2026-07-13T19:16:00,11051.35,2,tablet,False,180,19,510,True,0,0,high_cart_hesitation,send_reminder_email,False,False,False,False,True,False
cart_000828,cust_000718,2026-04-10T08:37:00,1882.39,3,desktop,False,720,8,187,False,0,0,price_sensitivity,send_reminder_email,False,False,False,False,False,False
cart_000829,cust_001230,2026-06-29T09:17:00,3778.52,1,desktop,True,30,9,558,False,0,0,comparison_shopping,do_nothing,False,False,False,False,False,False
cart_000830,cust_001303,2026-07-02T12:17:00,3708.88,2,mobile,True,30,12,659,False,0,0,comparison_shopping,offer_bounded_discount@5,False,False,False,True,False,False
cart_000831,cust_000997,2026-04-29T16:44:00,5965.16,3,desktop,True,30,16,487,True,1,1,technical_friction,offer_bounded_discount@10,True,False,True,True,True,True
cart_000832,cust_000923,2026-04-24T23:00:00,18754.38,1,desktop,True,720,23,218,False,0,0,high_cart_hesitation,offer_bounded_discount@10,False,False,False,False,False,False
cart_000833,cust_000696,2026-04-06T12:29:00,15113.66,3,mobile,False,720,12,552,False,0,0,comparison_shopping,offer_bounded_discount@5,False,False,False,False,False,True
cart_000834,cust_000175,2026-01-11T01:13:00,8143.72,2,mobile,False,30,1,728,True,0,0,high_cart_hesitation,do_nothing,False,False,False,False,False,False
cart_000835,cust_001217,2026-01-27T17:15:00,6697.18,3,mobile,True,180,17,1250,False,0,1,high_cart_hesitation,do_nothing,False,False,False,False,False,False
cart_000836,cust_000650,2026-01-04T23:33:00,12919.36,2,tablet,True,60,23,759,True,0,0,comparison_shopping,offer_bounded_discount@5,True,False,False,False,True,False
cart_000837,cust_001405,2026-01-16T15:03:00,18702.36,1,mobile,True,180,15,652,False,0,1,high_cart_hesitation,send_reminder_whatsapp,True,False,False,True,False,False
cart_000838,cust_000760,2026-02-02T07:41:00,2359.07,2,mobile,False,60,7,317,False,0,0,price_sensitivity,send_reminder_email,False,False,False,False,True,True
cart_000839,cust_001099,2026-01-07T20:37:00,36899.52,2,mobile,True,60,20,485,False,0,0,high_cart_hesitation,send_reminder_whatsapp,False,False,False,False,False,False
cart_000840,cust_001420,2026-01-31T01:35:00,2605.15,1,mobile,False,60,1,329,False,1,0,comparison_shopping,send_reminder_whatsapp,True,False,True,True,True,True
cart_000841,cust_001240,2026-01-13T22:29:00,3005.92,4,mobile,True,720,22,349,False,0,0,comparison_shopping,offer_bounded_discount@5,False,False,True,False,False,False
cart_000842,cust_000933,2026-04-20T13:45:00,4062.46,3,desktop,True,1440,13,297,True,3,2,technical_friction,send_reminder_email,True,False,True,True,True,True
cart_000843,cust_000024,2026-04-09T11:30:00,4445.85,3,mobile,True,180,11,207,False,0,0,comparison_shopping,send_reminder_email,False,False,False,True,True,True
cart_000844,cust_000170,2026-05-30T09:56:00,2385.19,1,mobile,False,60,9,330,False,0,0,price_sensitivity,offer_bounded_discount@5,False,False,False,True,False,True
cart_000845,cust_000852,2026-03-05T23:25:00,6782.6,2,mobile,True,10,23,496,False,1,0,comparison_shopping,offer_bounded_discount@5,True,True,True,True,True,True
cart_000846,cust_000370,2026-05-20T19:35:00,3659.89,2,desktop,True,1440,19,295,True,3,0,technical_friction,offer_bounded_discount@10,True,False,True,False,True,True
cart_000847,cust_000441,2026-05-17T01:32:00,1526.63,1,tablet,False,180,1,344,True,0,2,technical_friction,offer_bounded_discount@10,False,False,False,False,False,False
cart_000848,cust_000653,2026-05-16T23:55:00,1035.74,3,mobile,True,60,23,209,False,0,0,price_sensitivity,send_reminder_whatsapp,True,False,True,True,True,True
cart_000849,cust_000624,2026-01-31T06:03:00,2306.46,1,mobile,True,720,6,578,False,0,0,comparison_shopping,do_nothing,False,False,False,False,False,False
cart_000850,cust_001106,2026-06-14T10:41:00,3409.79,5,mobile,True,720,10,660,False,1,0,comparison_shopping,send_reminder_email,False,False,False,True,False,False
cart_000851,cust_000859,2026-06-18T18:28:00,12605.93,6,mobile,False,30,18,624,False,0,0,comparison_shopping,offer_bounded_discount@10,True,False,True,False,True,True
cart_000852,cust_000348,2026-05-31T05:35:00,12370.34,2,mobile,True,30,5,666,True,0,0,comparison_shopping,offer_bounded_discount@10,True,True,True,True,True,True
cart_000853,cust_000102,2026-02-25T04:08:00,9092.3,3,mobile,True,30,4,803,True,0,0,high_cart_hesitation,send_reminder_email,False,False,False,False,True,False
cart_000854,cust_000290,2026-07-20T06:28:00,4776.64,2,desktop,True,10,6,162,True,1,1,technical_friction,send_reminder_email,False,False,False,True,True,True
cart_000855,cust_001299,2026-01-20T19:39:00,1072.2,1,desktop,True,10,19,318,False,0,0,comparison_shopping,send_reminder_email,False,False,False,False,True,True
cart_000856,cust_000125,2026-01-10T03:55:00,7359.92,2,mobile,False,30,3,723,True,0,1,high_cart_hesitation,offer_bounded_discount@10,True,False,False,False,True,True
cart_000857,cust_000432,2026-05-23T08:59:00,820.76,3,desktop,True,60,8,160,True,0,0,price_sensitivity,offer_bounded_discount@5,False,True,False,False,False,False
cart_000858,cust_001401,2026-02-06T22:03:00,2306.77,4,mobile,False,1440,22,383,True,1,1,technical_friction,do_nothing,False,False,False,True,False,False
cart_000859,cust_000915,2026-02-05T20:59:00,1002.73,5,mobile,False,720,20,340,False,0,0,comparison_shopping,send_reminder_whatsapp,False,False,False,False,False,False
cart_000860,cust_000171,2026-05-28T07:54:00,559.55,2,mobile,True,180,7,252,True,0,0,price_sensitivity,do_nothing,True,True,True,True,True,True
cart_000861,cust_000299,2026-01-18T08:40:00,8020.63,3,mobile,True,1440,8,1136,True,0,0,high_cart_hesitation,send_reminder_whatsapp,False,True,False,False,False,False
cart_000862,cust_000428,2026-01-21T07:07:00,1420.01,4,mobile,True,1440,7,278,False,0,0,price_sensitivity,offer_bounded_discount@5,False,False,True,False,False,False
cart_000863,cust_001493,2026-04-12T08:57:00,1694.23,4,desktop,False,10,8,351,True,0,2,technical_friction,send_reminder_whatsapp,True,False,False,True,True,True
cart_000864,cust_001329,2026-04-22T06:50:00,1287.34,3,mobile,True,180,6,130,False,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,False,False
cart_000865,cust_001487,2026-07-12T10:49:00,17997.12,1,desktop,True,10,10,89,True,0,0,high_cart_hesitation,do_nothing,False,False,False,False,False,False
cart_000866,cust_001153,2026-05-15T01:34:00,21072.98,2,mobile,True,60,1,1019,False,0,0,high_cart_hesitation,send_reminder_email,False,False,False,True,False,True
cart_000867,cust_001305,2026-06-15T09:59:00,1228.8,2,desktop,True,1440,9,145,False,0,0,price_sensitivity,offer_bounded_discount@5,True,True,False,False,True,True
cart_000868,cust_001484,2026-05-09T03:34:00,318.77,1,desktop,True,10,3,353,False,0,0,price_sensitivity,offer_bounded_discount@5,True,False,False,True,True,True
cart_000869,cust_000821,2026-01-16T17:54:00,1739.5,1,mobile,True,1440,17,345,True,2,1,technical_friction,offer_bounded_discount@10,True,False,False,False,False,True
cart_000870,cust_000674,2026-01-24T18:44:00,1835.11,1,desktop,True,10,18,185,True,0,0,price_sensitivity,offer_bounded_discount@10,True,False,True,True,False,True
cart_000871,cust_000328,2026-07-17T20:12:00,8373.14,2,mobile,True,720,20,684,False,1,0,comparison_shopping,offer_bounded_discount@5,False,False,False,False,False,False
cart_000872,cust_000482,2026-02-13T07:19:00,4323.63,4,desktop,True,10,7,374,False,0,0,comparison_shopping,offer_bounded_discount@10,True,False,True,True,True,True
cart_000873,cust_000196,2026-07-06T23:09:00,1045.65,5,desktop,True,180,23,668,True,2,1,technical_friction,offer_bounded_discount@10,True,False,True,True,True,True
cart_000874,cust_000488,2026-06-04T06:22:00,1188.93,3,mobile,False,60,6,320,True,0,0,price_sensitivity,do_nothing,False,False,False,False,True,True
cart_000875,cust_001158,2026-07-17T14:07:00,4446.18,4,mobile,True,30,14,236,True,0,0,price_sensitivity,do_nothing,False,False,False,True,False,False
cart_000876,cust_000624,2026-07-16T10:29:00,1358.9,1,mobile,True,720,10,210,True,0,0,price_sensitivity,send_reminder_email,False,True,False,True,False,True
cart_000877,cust_000667,2026-01-01T10:18:00,3601.08,3,mobile,True,1440,10,416,False,0,0,comparison_shopping,send_reminder_email,False,False,False,True,False,True
cart_000878,cust_000499,2026-04-21T14:00:00,952.19,3,desktop,True,180,14,167,False,1,0,price_sensitivity,offer_bounded_discount@10,False,False,False,False,False,False
cart_000879,cust_000075,2026-04-23T01:39:00,1498.53,1,mobile,True,30,1,833,True,0,0,comparison_shopping,do_nothing,False,False,True,False,True,True
cart_000880,cust_000017,2026-07-14T01:35:00,996.87,3,desktop,False,180,1,550,False,0,0,comparison_shopping,send_reminder_email,False,False,False,True,False,True
cart_000881,cust_000557,2026-04-12T07:03:00,3839.3,5,mobile,True,30,7,264,False,1,0,comparison_shopping,offer_bounded_discount@10,False,False,False,False,False,False
cart_000882,cust_000854,2026-07-17T18:43:00,2216.89,4,mobile,True,10,18,173,True,0,0,price_sensitivity,offer_bounded_discount@5,False,False,False,False,False,False
cart_000883,cust_000236,2026-06-24T04:40:00,3509.28,1,mobile,True,10,4,113,False,0,0,comparison_shopping,offer_bounded_discount@10,False,False,False,False,False,False
cart_000884,cust_000174,2026-06-14T22:28:00,6459.09,3,mobile,False,10,22,972,True,0,0,high_cart_hesitation,send_reminder_whatsapp,False,False,False,False,False,True
cart_000885,cust_000666,2026-03-23T21:31:00,1951.94,4,mobile,False,30,21,197,True,0,0,price_sensitivity,offer_bounded_discount@5,True,False,True,True,True,True
cart_000886,cust_000592,2026-04-28T07:22:00,10982.04,3,desktop,True,720,7,415,False,0,0,comparison_shopping,offer_bounded_discount@5,True,False,True,False,True,True
cart_000887,cust_000805,2026-01-17T14:34:00,3404.44,3,mobile,True,30,14,250,False,0,0,price_sensitivity,offer_bounded_discount@5,True,False,False,False,True,True
cart_000888,cust_000437,2026-04-17T23:02:00,1675.51,1,mobile,True,180,23,747,True,0,0,comparison_shopping,offer_bounded_discount@5,False,False,False,False,False,False
cart_000889,cust_001037,2026-01-25T07:44:00,1801.44,1,desktop,True,720,7,513,True,3,1,technical_friction,send_reminder_email,True,False,True,True,False,True
cart_000890,cust_001043,2026-06-30T15:28:00,3957.05,2,mobile,True,10,15,1008,False,1,0,high_cart_hesitation,send_reminder_email,False,False,False,False,False,False
cart_000891,cust_000240,2026-02-16T07:07:00,860.76,3,mobile,True,180,7,230,False,0,0,price_sensitivity,offer_bounded_discount@5,False,False,False,False,False,False
cart_000892,cust_001176,2026-05-11T06:09:00,699.37,3,mobile,False,180,6,115,False,0,0,price_sensitivity,offer_bounded_discount@10,True,False,True,False,True,True
cart_000893,cust_000441,2026-03-08T18:40:00,5152.34,4,desktop,False,720,18,464,True,0,0,comparison_shopping,send_reminder_whatsapp,False,False,False,False,False,False
cart_000894,cust_000545,2026-03-09T20:28:00,3673.89,4,tablet,True,10,20,44,True,3,1,technical_friction,offer_bounded_discount@10,True,False,True,True,True,True
cart_000895,cust_000044,2026-03-22T14:19:00,2886.25,1,mobile,False,10,14,568,True,3,2,technical_friction,send_reminder_email,False,False,False,False,True,True
cart_000896,cust_000362,2026-04-26T05:54:00,1896.4,4,mobile,True,60,5,237,True,1,0,price_sensitivity,offer_bounded_discount@5,True,False,False,False,True,True
cart_000897,cust_000629,2026-03-07T10:49:00,1347.47,5,desktop,True,720,10,273,False,0,0,price_sensitivity,send_reminder_whatsapp,True,False,False,True,False,False
cart_000898,cust_000690,2026-07-02T10:35:00,4554.56,1,desktop,True,60,10,191,False,0,0,price_sensitivity,send_reminder_email,True,False,True,False,True,True
cart_000899,cust_000423,2026-01-04T23:32:00,3625.8,2,desktop,False,60,23,427,False,0,0,comparison_shopping,send_reminder_email,True,False,True,False,False,True
cart_000900,cust_000293,2026-03-16T12:51:00,2468.22,1,desktop,True,30,12,472,True,0,1,technical_friction,do_nothing,False,False,True,True,False,False
cart_000901,cust_000836,2026-07-17T02:07:00,640.15,2,mobile,True,1440,2,260,True,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,False,True
cart_000902,cust_000343,2026-05-07T12:35:00,4910.53,3,desktop,True,10,12,677,False,0,0,comparison_shopping,send_reminder_email,True,True,True,True,True,True
cart_000903,cust_000119,2026-04-14T08:59:00,14207.72,2,mobile,True,10,8,1008,False,0,0,high_cart_hesitation,do_nothing,False,False,False,False,False,False
cart_000904,cust_000977,2026-05-04T22:50:00,5682.35,5,mobile,True,60,22,472,False,0,0,comparison_shopping,offer_bounded_discount@5,False,False,False,False,False,False
cart_000905,cust_000525,2026-05-28T02:53:00,777.87,4,mobile,True,30,2,215,True,1,0,technical_friction,do_nothing,False,False,True,True,True,True
cart_000906,cust_000486,2026-01-06T16:32:00,2914.42,3,desktop,True,30,16,463,False,1,0,comparison_shopping,offer_bounded_discount@10,False,False,False,False,False,False
cart_000907,cust_000063,2026-05-14T17:55:00,12531.44,2,desktop,True,1440,17,803,False,0,0,high_cart_hesitation,offer_bounded_discount@10,False,False,False,False,False,False
cart_000908,cust_000616,2026-02-14T19:55:00,662.31,4,desktop,True,30,19,150,True,0,0,price_sensitivity,do_nothing,False,False,True,False,True,False
cart_000909,cust_000081,2026-01-25T13:57:00,10067.04,1,mobile,True,60,13,300,False,1,0,high_cart_hesitation,offer_bounded_discount@10,False,False,False,False,False,False
cart_000910,cust_001494,2026-02-14T00:42:00,19754.34,1,tablet,True,720,0,168,True,2,1,technical_friction,do_nothing,False,False,False,False,True,False
cart_000911,cust_001109,2026-04-07T09:03:00,1054.65,1,mobile,True,180,9,207,True,0,0,price_sensitivity,send_reminder_email,False,False,False,False,False,True
cart_000912,cust_000843,2026-02-01T15:41:00,150.0,1,mobile,True,1440,15,140,False,0,0,price_sensitivity,do_nothing,False,False,False,False,False,False
cart_000913,cust_001114,2026-01-26T15:13:00,7929.11,1,desktop,True,720,15,887,True,0,0,high_cart_hesitation,offer_bounded_discount@10,True,False,False,True,False,True
cart_000914,cust_000634,2026-05-08T16:29:00,609.68,3,mobile,False,180,16,544,True,1,0,technical_friction,offer_bounded_discount@5,False,True,False,True,False,True
cart_000915,cust_000920,2026-04-28T07:54:00,2667.6,1,mobile,True,180,7,297,False,0,0,price_sensitivity,send_reminder_email,True,False,True,True,True,True
cart_000916,cust_001324,2026-03-02T09:45:00,1591.31,3,mobile,True,30,9,350,False,0,0,price_sensitivity,send_reminder_whatsapp,False,False,True,False,True,True
cart_000917,cust_000821,2026-04-22T19:55:00,8771.27,2,mobile,True,60,19,607,False,1,0,comparison_shopping,offer_bounded_discount@10,True,False,True,False,True,True
cart_000918,cust_000646,2026-05-12T04:25:00,2578.88,4,tablet,True,10,4,181,False,0,0,comparison_shopping,send_reminder_email,True,False,True,True,False,True
cart_000919,cust_000471,2026-01-19T18:37:00,1111.94,2,mobile,True,30,18,223,True,0,0,price_sensitivity,offer_bounded_discount@10,False,False,False,False,False,False
cart_000920,cust_000925,2026-05-01T05:15:00,16239.63,3,desktop,True,180,5,653,True,0,0,high_cart_hesitation,do_nothing,False,False,False,False,False,False
cart_000921,cust_001461,2026-01-19T22:08:00,1625.19,1,mobile,False,720,22,284,False,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,True,True
cart_000922,cust_001398,2026-02-27T20:33:00,1699.73,2,mobile,True,180,20,333,True,3,2,technical_friction,offer_bounded_discount@10,True,False,True,True,True,True
cart_000923,cust_000424,2026-03-20T03:24:00,2531.74,4,mobile,True,30,3,313,True,1,0,price_sensitivity,send_reminder_email,False,False,False,True,True,True
cart_000924,cust_000953,2026-04-11T07:42:00,1161.35,5,desktop,True,1440,7,243,False,0,0,price_sensitivity,do_nothing,False,False,True,False,True,True
cart_000925,cust_000293,2026-05-25T15:18:00,3541.94,4,tablet,False,60,15,53,False,0,0,price_sensitivity,send_reminder_email,False,False,False,True,False,True
cart_000926,cust_000624,2026-04-23T06:20:00,1991.77,1,mobile,True,180,6,588,False,0,0,comparison_shopping,do_nothing,False,False,False,False,False,False
cart_000927,cust_000462,2026-02-11T00:33:00,1813.16,1,desktop,True,30,0,863,False,0,0,comparison_shopping,offer_bounded_discount@5,True,False,False,True,True,True
cart_000928,cust_000826,2026-04-20T03:23:00,3418.1,1,desktop,True,30,3,145,True,0,0,price_sensitivity,send_reminder_email,True,False,True,False,False,True
cart_000929,cust_001441,2026-05-25T18:06:00,3761.9,4,tablet,False,720,18,447,True,0,0,comparison_shopping,send_reminder_email,False,False,False,False,False,False
cart_000930,cust_001054,2026-01-13T02:23:00,18717.94,1,desktop,True,10,2,833,False,0,0,high_cart_hesitation,send_reminder_whatsapp,False,False,False,False,False,False
