txn_id,customer_id,failed_at,payment_method,bank,amount,decline_code,retry_count,hour_of_day,day_of_month,true_root_cause,is_fraudulent,logged_action,logged_recovered,po_do_nothing,po_immediate_retry,po_delayed_retry@12,po_delayed_retry@48,po_prompt_new_payment_method
txn_000537,cust_001156,2026-03-17T14:18:00,card,Yes Bank,487.9,91,0,14,7,technical_bank_side,False,do_nothing,False,False,False,False,False,False
txn_000538,cust_000656,2026-02-22T08:17:00,upi,Kotak,1525.16,96,1,8,25,technical_bank_side,False,prompt_new_payment_method,False,True,True,False,False,False
txn_000539,cust_001247,2026-05-05T05:27:00,upi,IDFC,1309.37,05,0,5,7,insufficient_funds,False,delayed_retry@12,True,False,True,True,True,False
txn_000540,cust_000375,2026-03-13T13:18:00,card,SBI,744.23,05,0,13,3,invalid_details,False,immediate_retry,False,False,False,False,False,False
txn_000541,cust_000432,2026-07-07T17:00:00,wallet,SBI,2093.91,51,2,17,4,insufficient_funds,False,delayed_retry@48,True,True,False,False,True,False
txn_000542,cust_000418,2026-05-08T02:48:00,upi,SBI,1496.73,61,1,2,21,insufficient_funds,False,delayed_retry@48,False,False,False,False,False,False
txn_000543,cust_000530,2026-05-29T11:37:00,card,SBI,3851.43,51,0,11,23,technical_bank_side,False,delayed_retry@12,True,True,True,True,True,True
txn_000544,cust_000955,2026-01-04T20:07:00,upi,IDFC,1174.18,05,3,20,14,insufficient_funds,False,delayed_retry@48,False,False,True,False,False,False
txn_000545,cust_000419,2026-03-23T10:16:00,upi,Yes Bank,2007.1,96,0,10,1,technical_bank_side,False,delayed_retry@48,False,False,True,False,False,False
txn_000546,cust_000752,2026-04-29T12:42:00,upi,Axis,329.39,82,1,12,21,invalid_details,False,delayed_retry@48,False,False,False,False,False,False
txn_000547,cust_000060,2026-03-03T11:42:00,netbanking,Axis,934.56,96,0,11,28,technical_bank_side,False,immediate_retry,True,True,True,True,True,True
txn_000548,cust_000739,2026-04-12T20:41:00,upi,HDFC,1044.46,05,1,20,31,technical_bank_side,False,prompt_new_payment_method,False,False,True,True,False,False
txn_000549,cust_000195,2026-02-12T17:28:00,upi,HDFC,2568.78,14,1,17,3,invalid_details,False,do_nothing,False,False,False,False,False,True
txn_000550,cust_001326,2026-02-23T19:08:00,card,Yes Bank,358.0,59,0,19,10,fraud_suspected,True,delayed_retry@48,False,False,False,False,False,False
txn_000551,cust_000458,2026-05-24T16:09:00,upi,SBI,532.72,51,1,16,17,technical_bank_side,False,prompt_new_payment_method,False,False,False,False,False,False
txn_000552,cust_000604,2026-01-16T18:25:00,card,ICICI,1901.12,12,0,18,5,insufficient_funds,False,immediate_retry,False,False,False,False,False,True
txn_000553,cust_000032,2026-07-11T01:27:00,upi,Axis,3725.93,51,1,1,22,insufficient_funds,False,delayed_retry@48,True,False,False,True,True,False
txn_000554,cust_000093,2026-05-17T14:40:00,upi,SBI,369.0,12,1,14,14,invalid_details,False,immediate_retry,False,True,False,False,False,True
txn_000555,cust_000108,2026-07-01T00:09:00,card,SBI,2792.9,96,1,0,7,technical_bank_side,False,delayed_retry@12,False,False,False,False,False,False
txn_000556,cust_000313,2026-06-05T20:47:00,card,HDFC,1272.45,96,1,20,31,technical_bank_side,False,immediate_retry,False,False,False,True,True,False
txn_000557,cust_001273,2026-03-11T14:12:00,card,ICICI,6023.22,96,0,14,22,invalid_details,False,delayed_retry@48,True,False,False,False,True,False
txn_000558,cust_000369,2026-05-26T13:20:00,wallet,Yes Bank,1948.54,61,0,13,29,insufficient_funds,False,do_nothing,False,False,False,True,False,False
txn_000559,cust_000988,2026-01-28T18:10:00,netbanking,HDFC,215.74,54,1,18,6,expired_card,False,delayed_retry@12,False,False,False,False,False,False
txn_000560,cust_000148,2026-01-10T00:47:00,wallet,HDFC,2250.44,65,1,0,15,insufficient_funds,False,do_nothing,True,True,True,True,True,True
txn_000561,cust_000726,2026-04-05T01:30:00,card,Axis,389.6,14,1,1,29,invalid_details,False,delayed_retry@48,False,False,False,False,False,True
txn_000562,cust_000401,2026-02-07T20:42:00,card,IDFC,8087.18,96,0,20,8,technical_bank_side,False,do_nothing,True,True,True,True,True,True
txn_000563,cust_000657,2026-06-08T05:01:00,upi,Axis,1499.66,59,1,5,15,fraud_suspected,True,immediate_retry,False,False,False,False,False,False
txn_000564,cust_000436,2026-03-08T05:39:00,upi,Axis,10375.83,91,2,5,14,technical_bank_side,False,immediate_retry,True,False,True,True,False,False
txn_000565,cust_000535,2026-06-28T23:07:00,card,Yes Bank,817.09,54,2,23,9,expired_card,False,delayed_retry@48,False,False,False,False,False,False
txn_000566,cust_000828,2026-03-12T09:13:00,upi,IDFC,2981.32,51,0,9,27,insufficient_funds,False,delayed_retry@48,False,False,False,False,False,False
txn_000567,cust_001300,2026-05-04T20:33:00,wallet,HDFC,939.63,51,1,20,27,technical_bank_side,False,delayed_retry@12,True,False,False,True,False,False
txn_000568,cust_000353,2026-06-24T22:35:00,upi,HDFC,2988.99,05,0,22,10,insufficient_funds,False,delayed_retry@48,False,False,False,True,False,False
txn_000569,cust_001242,2026-02-21T18:21:00,card,ICICI,397.35,54,0,18,21,expired_card,False,do_nothing,False,False,False,False,False,True
txn_000570,cust_000356,2026-03-29T17:04:00,card,SBI,652.45,51,0,17,12,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,False,False
txn_000571,cust_000655,2026-07-03T04:40:00,netbanking,Kotak,430.15,51,0,4,16,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,False,False
txn_000572,cust_000207,2026-05-31T06:52:00,netbanking,HDFC,189.22,59,1,6,9,fraud_suspected,True,prompt_new_payment_method,False,False,False,False,False,False
txn_000573,cust_000149,2026-01-06T05:28:00,card,ICICI,559.21,51,3,5,9,insufficient_funds,False,delayed_retry@48,False,False,False,True,False,False
txn_000574,cust_000261,2026-05-29T15:26:00,wallet,ICICI,813.27,33,0,15,21,expired_card,False,delayed_retry@48,False,False,False,False,False,False
txn_000575,cust_001303,2026-04-23T02:03:00,upi,SBI,2585.96,51,1,2,28,insufficient_funds,False,delayed_retry@48,False,False,True,True,False,False
txn_000576,cust_000224,2026-06-21T09:04:00,card,ICICI,274.88,14,3,9,4,invalid_details,False,delayed_retry@12,False,False,False,False,False,False
txn_000577,cust_000097,2026-03-27T06:52:00,netbanking,IDFC,4826.92,61,1,6,22,insufficient_funds,False,delayed_retry@12,False,False,True,False,False,False
txn_000578,cust_001182,2026-06-07T22:27:00,card,ICICI,1183.97,05,2,22,21,technical_bank_side,False,prompt_new_payment_method,False,False,True,False,False,False
txn_000579,cust_001151,2026-05-15T06:21:00,card,Axis,312.15,82,0,6,16,invalid_details,False,delayed_retry@48,False,False,False,False,False,False
txn_000580,cust_001186,2026-03-29T04:46:00,netbanking,IDFC,479.96,54,1,4,21,expired_card,False,prompt_new_payment_method,True,False,False,False,False,True
txn_000581,cust_000857,2026-07-19T04:43:00,card,HDFC,161.18,33,0,4,7,expired_card,False,delayed_retry@12,False,False,False,False,False,False
txn_000582,cust_001339,2026-07-02T07:51:00,card,IDFC,1818.33,91,0,7,20,technical_bank_side,False,immediate_retry,True,False,True,True,True,False
txn_000583,cust_001473,2026-03-16T14:50:00,card,IDFC,6577.61,51,1,14,24,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,False,False
txn_000584,cust_000195,2026-07-11T12:59:00,upi,SBI,1659.03,14,0,12,27,invalid_details,False,immediate_retry,False,False,False,False,False,True
txn_000585,cust_000443,2026-05-14T02:12:00,upi,ICICI,887.01,05,2,2,27,technical_bank_side,False,delayed_retry@12,True,False,False,True,False,False
txn_000586,cust_001475,2026-06-17T01:11:00,upi,Kotak,2638.86,51,1,1,4,invalid_details,False,immediate_retry,False,False,False,False,False,False
txn_000587,cust_001195,2026-04-13T14:15:00,upi,ICICI,911.91,61,1,14,21,insufficient_funds,False,immediate_retry,False,False,False,False,False,False
txn_000588,cust_000584,2026-06-27T09:15:00,card,HDFC,213.19,54,0,9,2,expired_card,False,do_nothing,False,False,False,False,False,False
txn_000589,cust_000509,2026-03-03T16:45:00,upi,Axis,481.7,51,0,16,24,insufficient_funds,False,immediate_retry,False,False,False,False,False,False
txn_000590,cust_000428,2026-05-11T07:41:00,upi,ICICI,1317.27,05,2,7,22,insufficient_funds,False,immediate_retry,False,False,False,False,False,True
txn_000591,cust_001218,2026-03-05T01:25:00,card,SBI,17941.72,51,2,1,24,insufficient_funds,False,prompt_new_payment_method,False,False,False,True,False,False
txn_000592,cust_000284,2026-02-11T12:32:00,netbanking,IDFC,1933.28,54,1,12,19,expired_card,False,prompt_new_payment_method,False,False,False,False,False,False
txn_000593,cust_001265,2026-05-15T20:18:00,upi,IDFC,444.85,33,0,20,14,expired_card,False,delayed_retry@48,False,False,False,False,False,True
txn_000594,cust_001424,2026-05-06T11:52:00,netbanking,HDFC,749.11,61,0,11,3,insufficient_funds,False,delayed_retry@48,False,False,False,False,False,False
txn_000595,cust_000862,2026-06-25T13:43:00,upi,HDFC,3953.57,05,0,13,9,insufficient_funds,False,do_nothing,True,True,True,False,True,False
txn_000596,cust_001499,2026-04-13T17:57:00,card,Yes Bank,6978.93,05,0,17,12,technical_bank_side,False,immediate_retry,True,False,True,False,True,False
txn_000597,cust_001204,2026-05-01T14:43:00,card,Kotak,2369.67,33,1,14,25,expired_card,False,do_nothing,False,False,False,False,False,False
txn_000598,cust_000447,2026-05-10T16:06:00,card,ICICI,664.32,54,2,16,26,expired_card,False,prompt_new_payment_method,True,False,False,False,False,True
txn_000599,cust_000275,2026-02-25T06:01:00,card,Axis,179.4,91,2,6,6,technical_bank_side,False,immediate_retry,False,True,False,True,False,False
txn_000600,cust_001330,2026-06-28T18:42:00,card,ICICI,206.02,05,0,18,13,technical_bank_side,False,prompt_new_payment_method,False,False,False,False,True,False
txn_000601,cust_000669,2026-07-04T09:10:00,netbanking,Kotak,1036.36,91,2,9,31,technical_bank_side,False,do_nothing,False,False,False,False,False,False
txn_000602,cust_000458,2026-03-08T18:03:00,card,ICICI,7253.19,05,0,18,5,expired_card,False,delayed_retry@48,False,False,False,False,False,False
txn_000603,cust_000598,2026-04-08T15:13:00,card,IDFC,1349.11,51,1,15,20,insufficient_funds,False,do_nothing,False,False,False,False,False,False
txn_000604,cust_000967,2026-04-25T09:12:00,card,Axis,42.7,05,0,9,25,technical_bank_side,False,delayed_retry@48,False,False,False,False,False,False
txn_000605,cust_001496,2026-04-10T15:22:00,upi,SBI,2161.91,33,2,15,17,expired_card,False,do_nothing,False,False,False,False,False,True
txn_000606,cust_000790,2026-05-22T04:23:00,upi,Axis,386.63,12,2,4,31,invalid_details,False,delayed_retry@48,False,False,False,True,False,True
txn_000607,cust_001403,2026-02-24T14:56:00,upi,Axis,1247.06,05,1,14,23,insufficient_funds,False,do_nothing,False,False,True,True,True,True
txn_000608,cust_000261,2026-02-19T05:18:00,upi,IDFC,632.04,54,0,5,3,expired_card,False,prompt_new_payment_method,True,False,False,False,False,True
txn_000609,cust_001213,2026-04-16T23:42:00,netbanking,Yes Bank,2000.47,51,0,23,27,insufficient_funds,False,immediate_retry,True,False,True,True,False,False
txn_000610,cust_001204,2026-05-05T03:22:00,card,Kotak,2749.67,61,0,3,14,insufficient_funds,False,prompt_new_payment_method,False,False,False,True,True,False
txn_000611,cust_001492,2026-05-07T09:21:00,upi,Kotak,1865.82,51,0,9,1,insufficient_funds,False,delayed_retry@12,False,False,False,False,False,False
txn_000612,cust_000448,2026-04-25T03:49:00,card,Yes Bank,1489.38,05,0,3,11,insufficient_funds,False,delayed_retry@12,False,False,False,False,True,False
txn_000613,cust_000631,2026-01-27T04:12:00,upi,ICICI,749.68,12,0,4,28,invalid_details,False,immediate_retry,False,False,False,False,False,True
txn_000614,cust_001450,2026-05-13T17:18:00,card,Yes Bank,960.63,05,0,17,27,invalid_details,False,delayed_retry@48,False,False,False,False,False,True
txn_000615,cust_001448,2026-03-23T11:26:00,card,IDFC,818.79,61,3,11,28,insufficient_funds,False,delayed_retry@12,False,False,False,False,False,False
txn_000616,cust_000847,2026-01-18T15:42:00,card,Kotak,5450.36,51,0,15,3,insufficient_funds,False,do_nothing,False,False,False,False,True,False
txn_000617,cust_000311,2026-06-25T15:40:00,upi,SBI,213.53,51,1,15,24,insufficient_funds,False,do_nothing,False,False,False,False,True,False
txn_000618,cust_000376,2026-01-29T05:44:00,card,Kotak,366.94,51,0,5,2,insufficient_funds,False,immediate_retry,False,True,False,True,False,False
txn_000619,cust_000566,2026-01-14T00:03:00,upi,Kotak,2119.39,61,2,0,15,insufficient_funds,False,delayed_retry@12,False,False,False,False,False,False
txn_000620,cust_001110,2026-06-03T17:35:00,upi,SBI,756.39,05,1,17,21,fraud_suspected,True,prompt_new_payment_method,False,False,False,False,False,False
txn_000621,cust_000141,2026-06-04T16:20:00,card,Axis,4492.38,51,0,16,12,insufficient_funds,False,do_nothing,False,False,False,False,True,False
txn_000622,cust_001318,2026-06-04T12:56:00,card,Axis,80.5,51,0,12,15,insufficient_funds,False,immediate_retry,True,False,True,False,False,False
txn_000623,cust_000753,2026-02-22T06:19:00,card,SBI,646.37,05,0,6,28,invalid_details,False,do_nothing,False,False,False,False,True,False
txn_000624,cust_001432,2026-04-16T22:39:00,card,SBI,683.93,54,0,22,21,expired_card,False,prompt_new_payment_method,True,False,False,False,False,True
txn_000625,cust_000012,2026-01-18T13:26:00,upi,Axis,223.68,05,1,13,1,invalid_details,False,delayed_retry@12,False,False,False,False,False,True
txn_000626,cust_000399,2026-05-10T04:24:00,card,HDFC,4333.29,91,1,4,12,technical_bank_side,False,prompt_new_payment_method,False,False,True,False,True,False
txn_000627,cust_000042,2026-02-23T16:54:00,card,Yes Bank,274.77,91,0,16,22,technical_bank_side,False,immediate_retry,True,True,True,True,True,False
txn_000628,cust_000374,2026-01-19T05:57:00,card,HDFC,4263.27,05,2,5,28,insufficient_funds,False,do_nothing,False,False,False,False,False,False
txn_000629,cust_001350,2026-05-07T03:00:00,netbanking,SBI,1197.98,91,1,3,6,technical_bank_side,False,do_nothing,True,True,True,True,False,False
txn_000630,cust_001091,2026-06-10T00:40:00,upi,IDFC,734.23,82,1,0,24,invalid_details,False,delayed_retry@48,False,False,False,False,False,True
txn_000631,cust_001206,2026-04-17T12:34:00,card,Kotak,701.14,12,2,12,12,invalid_details,False,do_nothing,False,False,False,False,False,False
txn_000632,cust_000282,2026-05-05T05:03:00,card,IDFC,2791.62,51,0,5,12,technical_bank_side,False,delayed_retry@12,False,False,False,False,False,False
txn_000633,cust_000510,2026-07-02T14:27:00,card,ICICI,702.27,91,0,14,24,technical_bank_side,False,delayed_retry@12,False,False,True,False,True,False
txn_000634,cust_000551,2026-03-18T13:54:00,upi,IDFC,951.07,05,0,13,12,fraud_suspected,False,immediate_retry,True,False,True,False,False,False
txn_000635,cust_001414,2026-04-26T12:04:00,wallet,SBI,750.4,54,1,12,21,invalid_details,False,do_nothing,False,False,False,False,False,True
txn_000636,cust_000008,2026-05-12T03:54:00,upi,Yes Bank,2124.41,51,0,3,4,insufficient_funds,False,do_nothing,True,True,True,True,True,True
txn_000637,cust_001226,2026-04-17T16:43:00,netbanking,SBI,747.5,91,1,16,15,technical_bank_side,False,do_nothing,False,False,True,True,False,False
txn_000638,cust_000932,2026-03-24T21:19:00,card,Yes Bank,3676.97,51,0,21,9,insufficient_funds,False,delayed_retry@12,False,False,False,False,False,False
txn_000639,cust_001219,2026-02-12T01:26:00,upi,HDFC,2143.52,91,2,1,17,technical_bank_side,False,prompt_new_payment_method,True,False,True,True,True,True
txn_000640,cust_001085,2026-01-08T16:19:00,netbanking,SBI,997.16,05,0,16,13,technical_bank_side,False,prompt_new_payment_method,False,False,True,False,True,False
txn_000641,cust_000456,2026-04-22T06:03:00,upi,Axis,1667.8,05,0,6,23,technical_bank_side,False,delayed_retry@48,False,True,True,False,False,False
txn_000642,cust_000539,2026-06-25T00:12:00,upi,HDFC,804.55,51,3,0,28,insufficient_funds,False,immediate_retry,False,False,False,False,False,False
txn_000643,cust_000559,2026-05-30T08:11:00,card,ICICI,609.19,05,0,8,19,technical_bank_side,False,delayed_retry@48,True,False,True,False,True,False
txn_000644,cust_001056,2026-02-27T16:15:00,upi,Axis,2708.72,12,2,16,7,invalid_details,False,immediate_retry,False,False,False,False,False,True
txn_000645,cust_000433,2026-03-31T17:16:00,card,ICICI,1213.57,51,0,17,7,insufficient_funds,False,delayed_retry@48,True,False,False,False,True,False
txn_000646,cust_001140,2026-07-04T18:12:00,card,HDFC,236.26,33,0,18,24,expired_card,False,delayed_retry@12,False,False,False,False,False,False
txn_000647,cust_000018,2026-01-10T19:51:00,card,IDFC,739.39,05,2,19,13,insufficient_funds,False,delayed_retry@12,False,False,False,False,False,False
txn_000648,cust_001171,2026-04-13T04:29:00,upi,ICICI,629.01,51,0,4,28,insufficient_funds,False,delayed_retry@48,False,False,False,True,False,False
txn_000649,cust_000788,2026-02-08T18:23:00,netbanking,SBI,1926.53,05,2,18,30,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,True,False
txn_000650,cust_000981,2026-06-22T16:32:00,upi,IDFC,1523.09,91,0,16,20,technical_bank_side,False,prompt_new_payment_method,False,False,True,False,True,False
txn_000651,cust_000644,2026-07-08T00:04:00,card,Axis,202.37,14,0,0,24,invalid_details,False,immediate_retry,False,False,False,False,False,True
txn_000652,cust_001220,2026-06-25T00:21:00,upi,Yes Bank,2669.31,05,0,0,23,expired_card,False,do_nothing,False,False,False,False,False,True
txn_000653,cust_000274,2026-03-20T21:36:00,upi,Axis,679.75,91,0,21,17,technical_bank_side,False,prompt_new_payment_method,True,True,True,True,True,True
txn_000654,cust_000572,2026-05-31T03:12:00,upi,IDFC,1261.88,96,0,3,18,technical_bank_side,False,delayed_retry@48,True,True,True,True,True,False
txn_000655,cust_000550,2026-01-14T21:33:00,card,Kotak,820.81,91,1,21,3,technical_bank_side,False,prompt_new_payment_method,False,True,False,False,True,False
txn_000656,cust_000322,2026-03-07T21:10:00,card,Axis,2040.09,14,1,21,27,invalid_details,False,immediate_retry,False,False,False,False,False,False
txn_000657,cust_001209,2026-01-25T22:34:00,upi,HDFC,705.11,14,1,22,27,invalid_details,False,prompt_new_payment_method,False,False,False,False,False,False
